user_ID
1054
1193
1706
2175
4170
4697
4706
5242
5451
6634
6838
7149
7222
7241
7298
7746
8170
8284
8323
8410
8450
8686
8841
8914
9046
9109
9145
9186
9460
9492
9502
9533
9550
9573
9735
9824
10003
10145
10305
10355
10593
10621
10748
10780
10977
11058
11089
11195
11305
11494
11736
11879
11900
12196
12267
12276
12576
12947
13009
13078
13266
13279
13504
13514
13540
13631
13855
14169
14438
14587
15038
15089
15216
15288
15429
15570
15673
15699
16168
16201
16352
16384
16463
16567
16735
16872
16897
16952
16988
16990
17095
17258
17633
17953
18019
18025
18286
18335
18418
18528
18624
19058
19109
19794
20122
20149
20953
21014
21306
21411
21894
22012
22196
22756
22790
22919
22993
23088
23302
24033
24203
24597
24773
24920
25055
25374
25718
25894
26023
26261
26878
27126
27301
27319
27554
27623
27718
27844
27983
28018
28045
28706
28888
28905
28993
29023
29076
29179
29254
29367
29525
29892
30171
30306
30690
30745
30976
30983
31010
31179
31227
31320
31344
31381
31431
31432
31487
31626
31665
31671
31877
32214
32351
32356
32393
32560
32587
32669
32853
32951
32996
33022
33116
33886
33905
34045
34129
34463
34851
34970
35165
35224
35423
35929
36018
36118
36268
36292
36319
36446
36960
36982
37012
37074
37281
37469
37549
37719
37795
37918
37965
38009
38353
38461
38512
38525
38694
38851
39024
39351
39867
39870
39937
39944
40111
40481
40553
40684
40837
40842
41377
41535
41917
42253
42547
42828
42873
43008
43102
43123
43264
43400
44033
44293
44642
44750
44880
45340
45490
45528
45538
45602
45668
45722
45762
45855
46139
46556
46699
46845
46977
47070
47253
47363
47428
47798
48028
48145
48167
48254
48301
48572
48690
48828
49251
49365
49908
50075
50093
50187
50297
50331
50430
50560
50879
50934
51122
51355
51361
51511
51700
51949
52168
52254
52502
52554
52683
52686
52860
53073
53295
53456
53729
53852
53853
53966
54029
54320
54447
54838
54944
54946
54956
55111
55145
55208
55232
55362
55496
55593
55652
55737
55917
55943
55957
56040
56151
56154
56196
56269
56461
56577
56848
56940
57005
57035
57237
57463
57546
57562
57849
57894
57914
58555
58674
58811
58827
58881
59026
59069
59577
59627
59778
59797
60483
60709
60773
60950
61125
61150
61362
62209
62581
62657
62690
62828
62896
63166
63341
63452
63592
63631
63698
63712
63802
63833
64082
64155
64170
64381
64716
64791
65211
65294
65608
65721
65730
65866
66005
66225
66376
66397
66446
66667
66713
66718
66822
66849
66924
67084
67123
67135
67184
67224
67280
67473
67626
68490
69002
69118
69203
69276
69603
69840
70044
70193
70287
70458
70563
70608
70720
70905
71021
71245
71314
71334
71566
71910
72241
72442
72650
72807
72845
73139
73146
73283
73457
73490
73845
74574
74589
74665
74782
74863
74937
75032
75163
75320
75333
75413
75547
75590
75658
75762
75946
75960
76163
76170
76531
76569
76647
76754
76842
77068
77308
77791
77851
77875
78086
78340
78439
78477
78512
78629
78722
78957
79552
79628
79716
79760
79956
80147
80432
81906
81987
82448
82476
82625
82900
82901
82954
83150
83384
83401
83667
83991
84688
84726
84728
84773
84812
85071
85100
85276
85384
85540
85557
85760
85811
85865
86288
86699
87078
87142
87447
87620
87779
87858
87927
87949
88080
88234
88235
88651
88661
88725
88736
89078
89175
89416
89787
90137
90290
90329
90390
90423
90535
90686
90746
90878
91110
91281
91430
91476
91672
91894
91908
91915
92085
92249
92256
92362
92450
93297
93301
93312
93414
93522
93610
94052
94243
94323
94429
94518
95250
95377
95435
95540
95675
95860
95879
96310
96426
96622
96636
96666
96812
96863
97047
97272
97289
97332
97390
97712
97777
97963
98059
98082
98210
98248
98250
98275
98458
98569
98585
98665
98715
99169
99194
99378
99381
99524
99562
99792
99809
99974
100068
100071
100234
100482
100547
100554
100560
100613
100756
100815
100844
101002
101236
101624
101753
101764
101843
102030
102196
102237
102258
102301
102419
102439
102562
102589
102659
102685
102854
103044
103323
103347
103380
103381
103432
103438
103614
103935
104100
104154
104171
104295
104827
105019
105082
105188
105193
105302
105435
105487
105541
105568
105807
106079
106256
106265
106304
106397
106410
106556
106627
106838
106934
106940
106990
107292
107296
107489
107707
107946
107958
107989
108190
108337
108346
108504
